"CIUDAD";"CAMBIO DE DOMICILIO";"NACIONALIDAD";"fecha";"valor";"año";"mes"
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-01-01;43;2001;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-01-01;0;2001;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-01-01;13;2001;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-01-01;6;2001;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-01-01;5;2001;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-01-01;0;2001;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-01-01;5;2001;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-01-01;0;2001;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-01-01;0;2001;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-01-01;0;2001;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-01-01;0;2001;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-01-01;0;2001;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-02-01;439;2001;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-02-01;15;2001;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-02-01;249;2001;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-02-01;22;2001;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-02-01;447;2001;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-02-01;41;2001;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-02-01;334;2001;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-02-01;18;2001;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-02-01;27;2001;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-02-01;1;2001;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-02-01;32;2001;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-02-01;1;2001;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-03-01;363;2001;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-03-01;6;2001;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-03-01;237;2001;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-03-01;20;2001;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-03-01;346;2001;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-03-01;11;2001;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-03-01;311;2001;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-03-01;22;2001;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-03-01;13;2001;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-03-01;1;2001;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-03-01;34;2001;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-03-01;2;2001;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-04-01;236;2001;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-04-01;7;2001;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-04-01;157;2001;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-04-01;14;2001;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-04-01;143;2001;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-04-01;7;2001;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-04-01;185;2001;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-04-01;13;2001;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-04-01;18;2001;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-04-01;0;2001;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-04-01;9;2001;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-04-01;1;2001;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-05-01;189;2001;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-05-01;5;2001;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-05-01;167;2001;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-05-01;8;2001;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-05-01;159;2001;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-05-01;5;2001;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-05-01;206;2001;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-05-01;18;2001;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-05-01;15;2001;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-05-01;1;2001;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-05-01;3;2001;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-05-01;3;2001;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-06-01;180;2001;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-06-01;1;2001;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-06-01;154;2001;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-06-01;5;2001;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-06-01;225;2001;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-06-01;7;2001;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-06-01;207;2001;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-06-01;17;2001;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-06-01;12;2001;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-06-01;0;2001;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-06-01;12;2001;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-06-01;0;2001;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-07-01;209;2001;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-07-01;5;2001;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-07-01;225;2001;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-07-01;12;2001;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-07-01;169;2001;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-07-01;10;2001;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-07-01;230;2001;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-07-01;15;2001;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-07-01;6;2001;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-07-01;0;2001;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-07-01;6;2001;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-07-01;1;2001;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-08-01;190;2001;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-08-01;0;2001;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-08-01;203;2001;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-08-01;15;2001;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-08-01;175;2001;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-08-01;12;2001;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-08-01;200;2001;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-08-01;21;2001;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-08-01;9;2001;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-08-01;0;2001;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-08-01;8;2001;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-08-01;1;2001;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-09-01;146;2001;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-09-01;2;2001;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-09-01;181;2001;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-09-01;12;2001;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-09-01;136;2001;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-09-01;3;2001;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-09-01;179;2001;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-09-01;14;2001;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-09-01;7;2001;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-09-01;0;2001;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-09-01;11;2001;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-09-01;2;2001;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-10-01;143;2001;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-10-01;9;2001;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-10-01;148;2001;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-10-01;16;2001;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-10-01;181;2001;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-10-01;7;2001;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-10-01;229;2001;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-10-01;6;2001;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-10-01;9;2001;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-10-01;0;2001;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-10-01;7;2001;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-10-01;0;2001;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-11-01;142;2001;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-11-01;3;2001;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-11-01;209;2001;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-11-01;18;2001;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-11-01;160;2001;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-11-01;17;2001;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-11-01;159;2001;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-11-01;9;2001;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-11-01;3;2001;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-11-01;2;2001;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-11-01;9;2001;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-11-01;3;2001;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2001-12-01;113;2001;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2001-12-01;5;2001;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2001-12-01;122;2001;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2001-12-01;11;2001;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2001-12-01;120;2001;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2001-12-01;5;2001;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2001-12-01;119;2001;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2001-12-01;8;2001;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2001-12-01;4;2001;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2001-12-01;0;2001;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2001-12-01;12;2001;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2001-12-01;0;2001;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-01-01;106;2002;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-01-01;3;2002;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-01-01;67;2002;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-01-01;7;2002;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-01-01;9;2002;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-01-01;1;2002;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-01-01;8;2002;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-01-01;0;2002;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-01-01;0;2002;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-01-01;0;2002;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-01-01;0;2002;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-01-01;0;2002;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-02-01;263;2002;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-02-01;6;2002;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-02-01;156;2002;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-02-01;9;2002;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-02-01;398;2002;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-02-01;1;2002;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-02-01;199;2002;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-02-01;6;2002;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-02-01;12;2002;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-02-01;2;2002;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-02-01;22;2002;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-02-01;4;2002;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-03-01;260;2002;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-03-01;2;2002;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-03-01;127;2002;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-03-01;5;2002;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-03-01;321;2002;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-03-01;13;2002;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-03-01;176;2002;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-03-01;8;2002;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-03-01;1;2002;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-03-01;0;2002;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-03-01;3;2002;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-03-01;0;2002;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-04-01;168;2002;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-04-01;2;2002;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-04-01;147;2002;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-04-01;3;2002;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-04-01;260;2002;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-04-01;3;2002;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-04-01;128;2002;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-04-01;11;2002;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-04-01;18;2002;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-04-01;1;2002;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-04-01;8;2002;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-04-01;2;2002;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-05-01;151;2002;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-05-01;0;2002;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-05-01;140;2002;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-05-01;4;2002;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-05-01;191;2002;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-05-01;11;2002;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-05-01;148;2002;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-05-01;6;2002;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-05-01;13;2002;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-05-01;1;2002;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-05-01;9;2002;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-05-01;1;2002;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-06-01;145;2002;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-06-01;1;2002;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-06-01;168;2002;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-06-01;5;2002;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-06-01;162;2002;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-06-01;2;2002;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-06-01;205;2002;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-06-01;8;2002;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-06-01;6;2002;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-06-01;2;2002;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-06-01;4;2002;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-06-01;3;2002;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-07-01;159;2002;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-07-01;2;2002;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-07-01;173;2002;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-07-01;10;2002;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-07-01;145;2002;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-07-01;9;2002;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-07-01;197;2002;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-07-01;4;2002;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-07-01;2;2002;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-07-01;1;2002;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-07-01;5;2002;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-07-01;1;2002;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-08-01;162;2002;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-08-01;5;2002;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-08-01;121;2002;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-08-01;7;2002;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-08-01;135;2002;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-08-01;1;2002;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-08-01;180;2002;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-08-01;5;2002;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-08-01;11;2002;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-08-01;2;2002;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-08-01;10;2002;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-08-01;3;2002;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-09-01;122;2002;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-09-01;1;2002;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-09-01;115;2002;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-09-01;15;2002;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-09-01;164;2002;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-09-01;2;2002;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-09-01;149;2002;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-09-01;9;2002;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-09-01;10;2002;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-09-01;0;2002;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-09-01;16;2002;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-09-01;0;2002;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-10-01;125;2002;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-10-01;3;2002;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-10-01;139;2002;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-10-01;10;2002;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-10-01;149;2002;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-10-01;3;2002;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-10-01;176;2002;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-10-01;7;2002;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-10-01;9;2002;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-10-01;3;2002;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-10-01;5;2002;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-10-01;0;2002;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-11-01;134;2002;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-11-01;4;2002;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-11-01;178;2002;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-11-01;6;2002;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-11-01;155;2002;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-11-01;3;2002;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-11-01;132;2002;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-11-01;15;2002;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-11-01;2;2002;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-11-01;0;2002;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-11-01;8;2002;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-11-01;0;2002;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2002-12-01;120;2002;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2002-12-01;1;2002;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2002-12-01;172;2002;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2002-12-01;19;2002;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2002-12-01;145;2002;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2002-12-01;7;2002;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2002-12-01;217;2002;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2002-12-01;6;2002;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2002-12-01;4;2002;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2002-12-01;0;2002;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2002-12-01;6;2002;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2002-12-01;1;2002;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-01-01;13;2003;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-01-01;0;2003;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-01-01;20;2003;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-01-01;0;2003;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-01-01;28;2003;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-01-01;0;2003;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-01-01;42;2003;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-01-01;0;2003;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-01-01;0;2003;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-01-01;0;2003;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-01-01;0;2003;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-01-01;0;2003;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-02-01;274;2003;2
